,text,latitude,longitude,categoriaRotulo,Bairro
202,...e compensar danos morais causados por roubo ocorrido no interior de agência lotérica,-23.57218766,-46.77010506,Roubo,RIO PEQUENO
203,@pmesp dia 25/12: tentativa de roubo à mão armada de veículo (pistola). peixoto gomide com paulista. el cidadão salvou el mercedes. buff!!,-23.56034797,-46.65594405,Roubo,BELA VISTA
204,@_pqpferrer aff roubo meu cel cúzona,-23.52488983,-46.52521217,Roubo,PENHA
205,Q roubo vei,-23.60087904,-46.69761861,Roubo,MORUMBI
206,"Assaltante morre de infarto durante roubo na grande sp http://t.co/tcopmbq2ta"" mais 1 hehehe",-23.5476276,-46.6380358,Assalto,REPUBLICA
207,Manifestantes é presos tem ficha na policia por roubo drogas..ainda acham os produto saqueados na casa deles mais são soltos e são soltos!,-23.53970862,-46.651903,Outros,SANTA CECILIA
208,"Rt @deliaboard: manicure é torturada e morta por suposto roubo de biscoitos - http://t.co/nlkqbkplmk tá repulsivo o brasil, repulsivo.",-23.55806427,-46.61578552,Outros,CAMBUCI
209,"Atenção 
roubo de moto !!!
favor quem reconhecer o meliante denuncie !!!! @ ginásio ibirapuera - sp http://t.co/wkzoomtqev",-23.57809712,-46.65565477,Roubo,MOEMA
210,Isso foi roubo assumidoo ,-23.6010253,-46.6093755,Roubo,IPIRANGA
211,"@__kalopes demais , maior roubo !! ;x",-23.58724616,-46.50759985,Roubo,ARICANDUVA
212,Não aguento mais roubo de cadeira :( (@ prevent senior w/ 2 others) http://t.co/plenps7zfh,-23.59713966,-46.68515125,Roubo,ITAIM BIBI
213,"@stelladinizo teka, i que houve que vc postou sobre roubo?",-23.6387481,-46.66522913,Roubo,CAMPO BELO
214,"@taisferrom oi tais, nenhum dos dois. é uma subtração possível e praticada com grave ameaça, portanto roubo. só não se aplica a majorante",-23.54802325,-46.68889734,Roubo,PINHEIROS
215,Mano que odio roubo do crl,-23.6137671,-46.4864058,Roubo,SAPOPEMBA
216,Que roubo.,-23.57988665,-46.63819946,Roubo,VILA MARIANA
217,"Free willy 🐋""@terranoticiasbr: pm de folga reage e baleia dois assaltantes durante roubo na zona leste de são paulo http://t.co/nj8yd11mfh""",-23.5675481,-46.5088761,Assalto,ARICANDUVA
218,"Presenciei um tiroteio hoje de manhã, os cara roubo um veloster, tava dando fuga e bateram o carro, tentaram fugir mais não conseguiram +",-23.5809145,-46.7150065,Roubo,BUTANTA
219,"Mais um roubo a um jogador do napoli. behrami tem seu carro furtado e o jogador desabafa:""estou de saco cheio,  após o relógio agora o carro",-23.60545906,-46.6177198,Furto,CURSINO
220,"Roubaram um carro da empresa hoje, cheio de xeque e dinheiro dentro. está virando moda o roubo desses uno.",-23.50903738,-46.7174456,Roubo,LAPA
221,@marciocampos seria bom falar com o pm que intervil a tentativa de roubo.,-23.7547355,-46.7090221,Roubo,GRAJAU
222,"Tenho q colocar alarme no meu carro,   esse bagui do roubo me quebrou :/",-23.4776241,-46.6719412,Roubo,CACHOEIRINHA
223,Roubo estilingue foi foda kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,-23.60576372,-46.47735998,Roubo,SAO MATEUS
224,Stf:negado hc (98789) que alegava necessidade de apreensão de arma em roubo (não há necessidade pra comprovar potencialidade lesiva da arma),-23.62475696,-46.67408595,Furto,CAMPO BELO
225,Acabei de sofrer uma tentativa de roubo :( só me fodoooo,-23.47357841,-46.68241868,Roubo,BRASILANDIA
226,@p0k3mari lógico lkkkkk nunca vi roubo assim k,-23.6125817,-46.6073014,Roubo,SACOMA
227,Roubo sim,-23.4763824,-46.6213012,Roubo,MANDAQUI
228,@fcrobertomaiapr @robertomaiareal @renatogil ctz q fomos roubados e imposdivel esse resultado queremos provas do roubo detetives rm lembra?!,-23.59329031,-46.40126277,Roubo,CIDADE TIRADENTES
229,@italo_falcone noussa o.o que roubo,-23.6561821,-46.6589403,Roubo,JABAQUARA
230,Http://t.co/yps7qn0rad: após um roubo ocorrido em um ônibus da empresa real expresso que fazia o itinerário de... http://t.co/jcx4onjttu,-23.55902666,-46.64960937,Roubo,BELA VISTA
231,"- caralho , que roubo velho",-23.4965181,-46.4734499,Roubo,ERMELINO MATARAZZO
232,"Quero me desculpar por ter lotado a tl de vocês com palavrões na sexta, eu estava muito nervoso por conta do roubo que houve na minha casa +",-23.5686874,-46.6922475,Roubo,PINHEIROS
233,@guisonfire fala que foi roubo,-23.50790081,-46.65558985,Roubo,CASA VERDE
234,Mais uma confirmação de roubo no estádio pacaembu. http://t.co/pugbbgpk,-23.56481274,-46.65461241,Roubo,JARDIM PAULISTA
235,"Ainda inconformada com o roubo do meu estepe...mas tudo bem, esse fds nao trabalho...",-23.48229899,-46.64883231,Roubo,MANDAQUI
236,Adolescentes suspeitos de roubo de carros no morumbi são detidos http://t.co/qnzn1spq,-23.59619,-46.704343,Roubo,MORUMBI
237,"""@smlimitepsonhar: minha mãe falou que vai ligar na record pra xingar o roubo u.u kkkkkkkkkk"" também vou,kk",-23.6524492,-46.7822766,Roubo,CAPAO REDONDO
238,Quem roubo meu isqueiro caralho?,-23.58079728,-46.68688328,Furto,PINHEIROS
239,Morrem policial e suspeito baleados em tiroteio após roubo em sp http://t.co/6he6zdul,-23.5685031,-46.7623591,Roubo,RIO PEQUENO
240,"Soldado é preso suspeito de roubo, diz corpo de bombeiros http://t.co/9nsgzcao",-23.5489433,-46.6388182,Roubo,REPUBLICA
241,Suspeito de roubo de carro é preso após atingir 5 veículos durante fuga http://t.co/wlzpoqza,-23.538138,-46.56689,Roubo,TATUAPE
242,"“@blogdonoblat: bebê morre e família acusa roubo de órgãos http://t.co/b8kjeht0 "" @jornal_cultura",-23.56520082,-46.68350148,Outros,PINHEIROS
243,"Estrangeiro é baleado nos jardins em tentativa de roubo de notebook, diz pm http://t.co/egy9wqjb",-23.5489433,-46.6388182,Roubo,REPUBLICA
244,"Ja tive desde roubo até batida de carro,  até prova feita em 20 min por terem informado o horario errado",-23.6238392,-46.60202423,Outros,SACOMA
245,“@estadao: sp: jabaquara é bairro com mais roubo de carros: http://t.co/lf3q6gwx”,-23.48837053,-46.59871223,Roubo,TUCURUVI
246,Bisurdoooooo bisurdoooo 😠 é roubo de todo lado... @ cantinho do guga motta http://t.co/9zhwc3mvvw,-23.61984154,-46.59807061,Roubo,SACOMA
247,E ainda roubo a fitinha da minha bolsa fdp,-23.56523273,-46.5368289,Roubo,VILA FORMOSA
248,Passaram no roubo,-23.6558694,-46.7691976,Roubo,CAPAO REDONDO
249,"""@estadao: ladrão morre de ataque cardíaco durante roubo em sp: http://t.co/ds320sqszs""",-23.5819212,-46.5729889,Roubo,VILA PRUDENTE
250,Fiquei sabendo q a minha cachorrinha impediu um roubo de carro hahahahaha,-23.5963642,-46.61114667,Roubo,IPIRANGA
251,Direto para o inferno rt: @estadao: ladrão morre de ataque cardíaco durante roubo em sp: http://t.co/fuly62mwlk,-23.63268526,-46.71300161,Roubo,SANTO AMARO
252,Bom dia para vc que ontem a noite sofreu uma tentativa de roubo na porta do prédio,-23.53872371,-46.64977542,Roubo,SANTA CECILIA
253,E tristeza e braveza e roubo tambem . ó que legal,-23.55462275,-46.65489786,Roubo,CONSOLACAO
254,O assunto no bus era o roubo que teve no amaral e pans,-23.6170899,-46.5097285,Roubo,SAPOPEMBA
255,Três ficam feridos em tiroteio após tentativa de roubo em sp http://t.co/h0ewqjcd,-23.5685031,-46.7623591,Roubo,RIO PEQUENO
256,Pqp que roubo.,-23.5768148,-46.5518657,Roubo,SAO LUCAS
257,"Homem usa facão para evitar roubo em são roque, sp http://t.co/mzvee51u",-23.594264,-46.7817122,Roubo,RAPOSO TAVARES
258,Adolescentes suspeitos de roubo de carros no morumbi são detidos http://t.co/sfpgzx5o,-23.59619,-46.704343,Roubo,MORUMBI
259,"Tava de boa ouvindo cone quando a policia me prendeu por roubo, po cara",-23.69170417,-46.76175216,Roubo,JARDIM ANGELA
260,Http://t.co/k0vnqtic mulher-e-morta-com-tiro-na-cabeca-ao-reagir-a-roubo-em-sao-paulo.,-23.52169677,-46.70187857,Roubo,LAPA
261,Roubo  @ colégio magister http://t.co/nbyuhlzf,-23.66742071,-46.69062762,Roubo,CAMPO GRANDE
262,Morrem policial e suspeito baleados em tiroteio após roubo em sp http://t.co/c27clhdv,-23.5685031,-46.7623591,Roubo,RIO PEQUENO
263,Pm suspeito de envolvimento em roubo de casas é preso em sp http://t.co/pcpdg05p,-23.5489433,-46.6388182,Roubo,REPUBLICA
264,"@marimaggic jdkwidowkw umas pessoas aí, absurdo esse roubo de pelucias nao achas?",-23.55310024,-46.65708164,Roubo,CONSOLACAO
265,"Grupo invade casa, espanca dono e acaba preso após roubo em sp http://t.co/tjut6tlj",-23.570436,-46.68502,Roubo,PINHEIROS
266,Adolescentes são detidos após roubo na zona norte de sp http://t.co/xkvemj45,-23.4821529,-46.6767682,Roubo,LIMAO
267,Trio é preso suspeito de roubo a residência na zona sul de sp http://t.co/vxpbx1oa,-23.5489433,-46.6388182,Roubo,REPUBLICA
268,Dois são presos por suspeita de roubo de caminhões e cargas em sp http://t.co/ouygeklv,-23.5489433,-46.6388182,Roubo,REPUBLICA
269,Polícia ouve vigias que estavam em banco de sp durante roubo milionário http://t.co/zhafutc,-23.5635963,-46.6538854,Roubo,BELA VISTA
270,"Roubo a banco na paulista, em sp, começa sábado e termina domingo http://t.co/52k4wnt",-23.5489433,-46.6388182,Roubo,REPUBLICA
271,"Roubo a banco na paulista, em sp, começa sábado e termina domingo http://t.co/ib1exoa",-23.5489433,-46.6388182,Roubo,REPUBLICA
272,Ex-preso é detido por roubo a transportadora na zona norte de sp http://t.co/fj6vtby,-23.5861111,-46.635,Roubo,VILA MARIANA
273,Vídeo registra tentativa de roubo a motoristas no centro de sp http://t.co/nfuyne4,-23.5677778,-46.6294445,Roubo,LIBERDADE
274,Polícia apreende dinheiro e cheques de quadrilha de roubo de cargas http://bit.ly/lojtli,-23.504917,-46.386461,Roubo,ITAIM PAULISTA
275,Suspeito de roubo é morto por policial à paisana em sp http://bit.ly/ksfagj,-23.5489433,-46.6388182,Roubo,REPUBLICA
276,"Mulher pula de carro na marginal pinheiros para fugir de roubo, diz pm http://bit.ly/fjf6in",-23.570436,-46.68502,Roubo,PINHEIROS
277,Recap | br —   homossexual sofre tentativa de homicídio em cruz das almas https://t.co/bnxgyv2k5g,-23.45127825,-46.64245605,Homicídio,MANDAQUI
278,"Recap | br —   homossexual sofre tentativa de homicídio em cruz das almas - um homem, identificado como paulo eduardo do nascimento, de 21 anos, sofreu uma tentativa de homicídio na tarde deste domingo, 11, nas proximidades de uma praça no bairro cruz… https://t.co/jmtycvg9ap",-23.45127825,-46.64245605,Homicídio,MANDAQUI
279,Recap | br —   homossexual sofre tentativa de homicídio em cruz das almas https://t.co/e9ldmncmvo,-23.45127825,-46.64245605,Homicídio,MANDAQUI
280,Stigmabase | br —  homossexual sofre tentativa de homicídio em cruz das almas https://t.co/z9ezoffeub,-23.51992251,-46.6809082,Homicídio,BARRA FUNDA
281,"Stigmabase | br —  homossexual sofre tentativa de homicídio em cruz das almas - um homem, identificado como paulo eduardo do nascimento, de 21 anos, sofreu uma tentativa de homicídio na tarde deste domingo, 11, nas proximidades de uma praça no bairro… https://t.co/wrhviyyecl",-23.51992251,-46.6809082,Homicídio,BARRA FUNDA
282,"Advogado morto investigava roubo por conta própria, diz polícia de sp http://t.co/e0aydgt6",-23.610001,-46.474442,Roubo,SAO MATEUS
283,"Cada uma... ""@radiojovempan: a polícia curtiu: rapaz de 17 anos publica foto de roubo no facebook e é preso http://t.co/mzfenkw1""",-23.5900134,-46.66058414,Assalto,MOEMA
284,Polícia ouve vigias que estavam em banco de sp durante roubo milionário http://t.co/pce972t,-23.5635963,-46.6538854,Roubo,BELA VISTA
285,Cliente diz que não foi avisado por banco sobre roubo de cofres http://t.co/etmislo,-23.5635963,-46.6538854,Roubo,BELA VISTA
286,"Esse é bom...
“@estadao: ladrão invade casa, toma banho, lancha e dorme. foi preso antes de levar o roubo: http://t.co/ehzuhbt”",-23.60046446,-46.6415773,Roubo,SAUDE
287,"Mulher pula de carro na marginal pinheiros para fugir de roubo, diz pm http://bit.ly/g2dd10",-23.570436,-46.68502,Roubo,PINHEIROS
288,"Mulher pula de carro na marginal pinheiros para fugir de roubo, diz pm http://bit.ly/fuqseb",-23.570436,-46.68502,Roubo,PINHEIROS
289,Suspeito virou placa da moto antes de roubo para não ser identificado http://bit.ly/der25e,-23.5713332,-46.6810486,Roubo,PINHEIROS
290,"Ontem anoite no 
acre ....
homem dá ré na caminhonete 
e atropela homem dormindo 
na escada da igreja .
policia procura o mesmo por tentativa de homicídio. 
graças a deus o homem está bem . em são paulo, brazil https://t.co/h1zsvl0mdh",-23.55,-46.6333,Homicídio,SE
291,Homem é baleado em tentativa de roubo na rua 25 de março http://t.co/djaksv2z,-23.55,-46.616664,Roubo,BRAS
292,Homem é baleado em tentativa de roubo na rua 25 de março http://t.co/mafbc9u8,-23.55,-46.616664,Roubo,BRAS
293,Ladrão qur rouba ladrão rt “@sccp_lell: polícia procura suspeitos de roubo de caixa eletrônico na cut: http://t.co/zx6dipbf”,-23.45457506,-46.61098307,Roubo,TREMEMBE
294,Pm persegue carro e prende menores  após roubo a farmácia em sp http://t.co/ukgibcka,-23.5489433,-46.6388182,Roubo,REPUBLICA
295,"Que coisa, qnd meu carro foi roubado, o max q fizeram foi um bo mequetrefe ...  http://t.co/cvqxwpuz",-23.623499,-46.672401,Roubo,CAMPO BELO
296,"Grupo invade casa, espanca dono e acaba preso após roubo em sp http://t.co/0agcqihd",-23.570436,-46.68502,Outros,PINHEIROS
297,Trio é preso suspeito de roubo a residência na zona sul de sp http://t.co/omekibfh,-23.5489433,-46.6388182,Roubo,REPUBLICA
298,Dois são presos por suspeita de roubo de caminhões e cargas em sp http://t.co/m2xdocex,-23.5489433,-46.6388182,Roubo,REPUBLICA
299,Quadrilha de roubo de carros é presa na zona norte de são paulo http://t.co/tu5zzou5,-23.504167,-46.626387,Roubo,SANTANA
300,"Pior éxperienca em sao paulo, primeiro roubo.... (@ delegacia 38 distrito) http://t.co/0tdcr8b",-23.593432,-46.66051,Roubo,MOEMA
301,Polícia prende suspeito de roubo a banco e divulga imagens da ação http://bit.ly/ow97rn,-23.5383688,-46.4825787,Roubo,ARTUR ALVIM
302,Acabei de presenciar o roubo de uma bike!sp é foda mesmo!nem uma magrela objeto de locomoção de uma domestica p ir p seu trabalho perdoao,-23.55641937,-46.7501484,Roubo,JAGUARE
303,Rt @dragstaronline: roubo de moto!!!!! http://bit.ly/lipuwg http://myloc.me/kbrzy,-23.579566,-46.742446,Roubo,BUTANTA
304,"Mulher pula de carro na marginal pinheiros para fugir de roubo, diz pm http://bit.ly/hi94ed",-23.570436,-46.68502,Roubo,PINHEIROS
305,"Mulher pula de carro na marginal pinheiros para fugir de roubo, diz pm http://bit.ly/ibtrnc",-23.570436,-46.68502,Roubo,PINHEIROS
306,"O cara que bebeu, dirigiu em alta velocidade e matou a cicloativista marina harkot vai a júri popular. https://t.co/kr7kpi2ywb",-23.58853149,-46.72000872,Outros,MORUMBI
307,"Rolou uma tentativa de homicídio aqui na quadra, mas só conseguiram uma pancada forte mesmo.",-23.7174778,-46.6901355,Outros,CIDADE DUTRA
308,@emhjr se for caso de homofobia claro que eles vão abafar o caso e dizer que foi apenas um homicídio. vou ver aqui no grupo do whatsapp,-23.52867192,-46.65875768,Homicídio,SANTA CECILIA
309,@bruparca sim mano ai vc solta a voz licenca licenca pera ai motoca licenca ai bate nas bolsa das madame tudo e plau plau homicidio,-23.54645849,-46.65685729,Homicídio,CONSOLACAO
310,"Recap | br —   homossexual sofre tentativa de homicídio em cruz das almas - um homem, identificado como paulo eduardo do nascimento, de 21 anos, sofreu uma tentativa de homicídio na tarde deste domingo, 11, nas proximidades de uma praça no bairro cruz… https://t.co/3zta5aighs",-23.45127825,-46.64245605,Homicídio,MANDAQUI
311,"Stigmabase | br —  homossexual sofre tentativa de homicídio em cruz das almas - um homem, identificado como paulo eduardo do nascimento, de 21 anos, sofreu uma tentativa de homicídio na tarde deste domingo, 11, nas proximidades de uma praça no bairro… https://t.co/0pxnkkym4k",-23.51992251,-46.6809082,Homicídio,BARRA FUNDA
312,Stigmabase | br —  homossexual sofre tentativa de homicídio em cruz das almas https://t.co/6eqgooizle,-23.51992251,-46.6809082,Homicídio,BARRA FUNDA
313,Stigmabase | br —  homossexual sofre tentativa de homicídio em cruz das almas https://t.co/aokddfbtv8,-23.51992251,-46.6809082,Homicídio,BARRA FUNDA
314,Recap | br —   condenação por homicídio motivado por homofobia e racismo religioso https://t.co/7aniiern5x https://t.co/klygiei3sj,-23.45127825,-46.64245605,Homicídio,MANDAQUI
315,"""@folha_com: baterista do ac/dc é acusado de tentativa de homicídio e posse de drogas. http://t.co/xuyblvwady"" mentira o kra e genius",-23.5402473,-46.5762147,Homicídio,TATUAPE
316,"Dupla faz reféns em roubo a padaria e acaba presa em sorocaba, sp http://t.co/huslfcc4",-23.5489433,-46.6388182,Roubo,REPUBLICA
317,Pm persegue carro e prende menores  após roubo a farmácia em sp http://t.co/v0jcxdvj,-23.5489433,-46.6388182,Roubo,REPUBLICA
318,Pm da rota à paisana mata menor suspeito de tentativa de roubo em sp http://t.co/gc9qy7jz,-23.6084138,-46.5251676,Roubo,SAO LUCAS
319,"Grupo invade casa, espanca dono e acaba preso após roubo em sp http://t.co/oiljiqid",-23.570436,-46.68502,Outros,PINHEIROS
320,A @thaysrosini tem mais informações doq uma repórter sobre o roubo da moto kk,-23.56286677,-46.57141487,Roubo,AGUA RASA
321,Professor universitário é preso em sp suspeito de tentativa de roubo http://t.co/maww1l2y,-23.5028831,-46.626388,Roubo,SANTANA
322,Seis menores são detidos ao tentar roubar casa na zona oeste de sp http://t.co/ace61awd,-23.5927231,-46.7470091,Roubo,VILA SONIA
323,Suspeitos de integrar quadrilha de roubo de carros são presos em sp http://bit.ly/mo7hzk,-23.713743,-46.699509,Roubo,CIDADE DUTRA
324,Suspeito de balear policias em roubo tem prisão preventiva decretada http://bit.ly/mv3tva,-23.591368,-46.607797,Roubo,IPIRANGA
325,"Um homem de 52 anos foi preso por homicídio em petrópolis, na região serrana do rio de janeiro.
ᵖᵒˢᵗᵉᵈ ᵒⁿ ᵒᶜᵗ ³⁰ ²⁰²¹ @ são paulo, brazil https://t.co/ahrhwpgnlh",-23.55765931,-46.65163213,Homicídio,BELA VISTA
326,"Recap | br —   homossexual sofre tentativa de homicídio em cruz das almas - um homem, identificado como paulo eduardo do nascimento, de 21 anos, sofreu uma tentativa de homicídio na tarde deste domingo, 11, nas proximidades de uma praça no bairro cruz… https://t.co/bmltz2aesq",-23.45127825,-46.64245605,Homicídio,MANDAQUI
327,Recap | br —   homossexual sofre tentativa de homicídio em cruz das almas https://t.co/gfzkuvbi0m,-23.45127825,-46.64245605,Homicídio,MANDAQUI
328,Stigmabase | br —  condenação por homicídio motivado por homofobia e racismo religioso - o acusado pelo assassinato… https://t.co/3m4hyctt8m,-23.51992251,-46.6809082,Homicídio,BARRA FUNDA
